timestamp,sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_return_bikes,act,srcUpdateTime
2025-05-27T02:46+00:00,500101008,大安區,YouBike2.0_新生南路三段52號前,25.02112,121.53407,17,0,17,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101012,大安區,YouBike2.0_辛亥路一段30號前,25.01986,121.52982,8,0,8,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101018,大安區,YouBike2.0_溫州公園,25.01895,121.53156,5,0,5,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101019,大安區,YouBike2.0_和平臥龍街口,25.024461,121.546705,24,10,14,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101020,大安區,YouBike2.0_溫州停車場,25.02093,121.5331,5,0,5,0,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101022,大安區,YouBike2.0_捷運公館站(2號出口),25.01491,121.53438,99,1,97,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101027,大安區,YouBike2.0_臺灣科技大學後門,25.01182,121.54165,39,18,21,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101029,大安區,YouBike2.0_臺大環研大樓,25.01234,121.54503,15,2,13,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101030,大安區,YouBike2.0_臺大永齡生醫工程館,25.0136,121.54656,34,12,22,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101033,大安區,YouBike2.0_臺大男六舍前,25.01664,121.5452,40,0,40,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101034,大安區,YouBike2.0_臺大動物醫院前,25.01576,121.54291,18,8,10,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101036,大安區,YouBike2.0_臺大萬才館前,25.02032,121.54497,20,5,15,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101037,大安區,YouBike2.0_臺大國青大樓宿舍前,25.02076,121.54432,20,0,20,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101041,大安區,YouBike2.0_辛亥新生路口東南側,25.02218,121.53474,50,4,46,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101091,大安區,YouBike2.0_國北教大側門南側,25.022864,121.546622,34,27,7,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101092,大安區,YouBike2.0_和平實小東北側,25.021641,121.54704,25,16,9,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101097,大安區,YouBike2.0_臥龍樂業街口,25.01856,121.55558,41,2,39,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101102,大安區,YouBike2.0_喬治工商,25.02705,121.55551,22,1,20,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101105,大安區,YouBike2.0_和平金山路口,25.02669,121.52529,45,6,39,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101107,大安區,YouBike2.0_和平龍泉街口,25.02638,121.52971,34,18,16,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101110,大安區,YouBike2.0_捷運古亭站(6號出口),25.0276,121.52217,60,2,58,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101113,大安區,YouBike2.0_臺北市立圖書館(總館),25.02895,121.5379,51,5,45,1,2025-05-27 10:24:30
2025-05-27T02:46+00:00,500101114,大安區,YouBike2.0_新生和平路口東北側,25.02657,121.53515,51,28,22,1,2025-05-27 10:24:30
