timestamp,sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_return_bikes,act,srcUpdateTime
2025-06-07T20:49+00:00,500101003,大安區,YouBike2.0_國北教大實小東側門,25.02429,121.54124,28,26,1,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101003,大安區,YouBike2.0_國北教大實小東側門,25.02429,121.54124,28,26,1,1,2025-06-08 04:11:33
2025-06-07T20:49+00:00,500101004,大安區,YouBike2.0_和平公園東側,25.02351,121.54282,11,8,3,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101009,大安區,YouBike2.0_新生南路三段66號前,25.01976,121.53384,16,5,10,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101009,大安區,YouBike2.0_新生南路三段66號前,25.01976,121.53384,16,5,10,1,2025-06-08 04:11:33
2025-06-07T20:49+00:00,500101013,大安區,YouBike2.0_和平復興路口西北側,25.02543,121.54332,9,9,0,1,2025-06-08 04:07:29
2025-06-07T20:49+00:00,500101013,大安區,YouBike2.0_和平復興路口西北側,25.02543,121.54332,9,9,0,1,2025-06-08 04:11:33
2025-06-07T20:49+00:00,500101014,大安區,YouBike2.0_羅斯福路三段311號前,25.01717,121.53202,11,3,8,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101015,大安區,YouBike2.0_大安運動中心停車場,25.02089,121.54697,19,16,3,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101016,大安區,YouBike2.0_羅斯福路三段245號前,25.01927,121.52989,8,2,5,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101022,大安區,YouBike2.0_捷運公館站(2號出口),25.01491,121.53438,99,13,86,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101023,大安區,YouBike2.0_第二學生活動中心,25.01244,121.53661,25,8,17,1,2025-06-08 04:07:29
2025-06-07T20:49+00:00,500101024,大安區,YouBike2.0_臺灣科技大學正門,25.01451,121.54142,50,1,49,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101024,大安區,YouBike2.0_臺灣科技大學正門,25.01451,121.54142,50,1,49,1,2025-06-08 04:11:33
2025-06-07T20:49+00:00,500101025,大安區,YouBike2.0_臺灣科技大學側門,25.01295,121.53973,99,22,76,1,2025-06-08 04:11:33
2025-06-07T20:49+00:00,500101026,大安區,YouBike2.0_公館公園,25.01137,121.54062,30,24,6,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101027,大安區,YouBike2.0_臺灣科技大學後門,25.01182,121.54165,39,38,1,1,2025-06-08 04:08:31
2025-06-07T20:49+00:00,500101029,大安區,YouBike2.0_臺大環研大樓,25.01234,121.54503,15,3,12,1,2025-06-08 04:11:33
2025-06-07T20:49+00:00,500101032,大安區,YouBike2.0_臺大男一舍前,25.01637,121.54535,61,58,3,1,2025-06-08 04:07:29
