timestamp,sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_return_bikes,act,srcUpdateTime
2025-06-14T20:45+00:00,500101002,大安區,YouBike2.0_復興南路二段273號前,25.02565,121.54357,21,9,12,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101003,大安區,YouBike2.0_國北教大實小東側門,25.02429,121.54124,28,15,13,1,2025-06-15 04:21:29
2025-06-14T20:45+00:00,500101006,大安區,YouBike2.0_復興南路二段280號前,25.02429,121.54328,27,8,19,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101007,大安區,YouBike2.0_復興南路二段340巷口,25.02253,121.54326,11,10,1,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101009,大安區,YouBike2.0_新生南路三段66號前,25.01976,121.53384,16,6,10,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101013,大安區,YouBike2.0_和平復興路口西北側,25.02543,121.54332,9,9,0,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101016,大安區,YouBike2.0_羅斯福路三段245號前,25.01927,121.52989,8,0,7,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101020,大安區,YouBike2.0_溫州停車場,25.02093,121.5331,5,0,5,0,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101024,大安區,YouBike2.0_臺灣科技大學正門,25.01451,121.54142,50,4,46,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101025,大安區,YouBike2.0_臺灣科技大學側門,25.01295,121.53973,99,13,86,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101027,大安區,YouBike2.0_臺灣科技大學後門,25.01182,121.54165,39,23,16,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101028,大安區,YouBike2.0_臺大醫學院附設癌醫中心,25.01426,121.54382,20,7,13,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101031,大安區,YouBike2.0_臺大男七舍前,25.01537,121.54698,20,20,0,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101033,大安區,YouBike2.0_臺大男六舍前,25.01664,121.5452,40,33,0,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101036,大安區,YouBike2.0_臺大萬才館前,25.02032,121.54497,20,2,18,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101037,大安區,YouBike2.0_臺大國青大樓宿舍前,25.02076,121.54432,20,16,4,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101038,大安區,YouBike2.0_臺大社科院圖書館前,25.02101,121.54284,27,2,25,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101039,大安區,YouBike2.0_臺大法人語言訓練中心前,25.02104,121.54081,28,5,23,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101040,大安區,YouBike2.0_臺大綜合體育館停車場前,25.0222,121.53626,25,10,15,1,2025-06-15 04:17:30
2025-06-14T20:45+00:00,500101040,大安區,YouBike2.0_臺大綜合體育館停車場前,25.0222,121.53626,25,10,15,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101091,大安區,YouBike2.0_國北教大側門南側,25.022864,121.546622,34,28,5,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101095,大安區,YouBike2.0_芳和國中,25.0189,121.55013,37,37,0,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101097,大安區,YouBike2.0_臥龍樂業街口,25.01856,121.55558,41,35,6,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101099,大安區,YouBike2.0_嘉興公園,25.021,121.55211,44,30,14,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101103,大安區,YouBike2.0_法治公園,25.02694,121.55325,29,26,2,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101105,大安區,YouBike2.0_和平金山路口,25.02669,121.52529,45,5,40,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101108,大安區,YouBike2.0_和平泰順街口,25.02621,121.53171,19,8,9,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101116,大安區,YouBike2.0_金華公園,25.02984,121.53107,44,28,16,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101117,大安區,YouBike2.0_捷運東門站(3號出口),25.03383,121.52815,18,0,0,0,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101119,大安區,YouBike2.0_金杭公園,25.03325,121.52436,20,5,15,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101122,大安區,YouBike2.0_敦化南路二段293巷口南側,25.0237,121.54899,14,13,1,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101123,大安區,YouBike2.0_敦化基隆路口,25.02215,121.54839,38,22,16,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101124,大安區,YouBike2.0_安和路二段181巷口,25.02721,121.54988,29,3,25,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101130,大安區,YouBike2.0_民榮公園,25.03534,121.5354,15,15,0,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101133,大安區,YouBike2.0_捷運忠孝復興站(2號出口),25.04035,121.5436,43,29,13,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101141,大安區,YouBike2.0_捷運信義安和站(2號出口),25.03304,121.55171,24,17,6,1,2025-06-15 04:19:29
2025-06-14T20:45+00:00,500101142,大安區,YouBike2.0_八德市場,25.04463,121.53665,30,14,16,1,2025-06-15 04:19:29
