timestamp,sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_return_bikes,act,srcUpdateTime
2025-06-14T20:33+00:00,500101155,大安區,YouBike2.0_捷運大安森林公園站(5號出口),25.03336,121.5364,15,14,1,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101169,大安區,YouBike2.0_捷運信義安和站(4號出口),25.03305,121.55378,49,11,38,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101170,大安區,YouBike2.0_成功國宅,25.02681,121.54668,36,22,13,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101171,大安區,YouBike2.0_仁愛延吉街口,25.03748,121.55564,33,4,29,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101188,大安區,YouBike2.0_辛亥路三段157巷口,25.01727,121.54904,27,17,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101192,大安區,YouBike2.0_和平敦化路口,25.02444,121.54908,36,28,8,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101215,大安區,YouBike2.0_立人國小,25.02974,121.55146,17,3,14,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101225,大安區,YouBike2.0_敦化南路一段295巷口,25.03551,121.54951,18,12,6,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101240,大安區,YouBike2.0_和平東路二段76巷,25.02263,121.53906,40,31,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101241,大安區,YouBike2.0_敦化信義路口(東南側),25.03276,121.54907,20,9,11,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101244,大安區,YouBike2.0_浦城街26巷,25.02324,121.52618,17,14,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101248,大安區,YouBike2.0_和平溫州街口,25.02634,121.53342,23,17,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500101258,大安區,YouBike2.0_新生南路二段54巷口,25.02878,121.53412,8,6,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103005,大同區,YouBike2.0_重慶酒泉街口,25.07158,121.51368,44,34,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103010,大同區,YouBike2.0_酒泉延平路口,25.0722,121.51057,41,20,18,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103011,大同區,YouBike2.0_重慶國中,25.07567,121.51862,64,15,49,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103012,大同區,YouBike2.0_重慶北路三段383巷口,25.07598,121.51409,34,21,13,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103013,大同區,YouBike2.0_台北數位產業園區,25.07447,121.52003,24,16,8,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103019,大同區,YouBike2.0_民權延平路口(西北側),25.06326,121.51099,20,6,14,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103023,大同區,YouBike2.0_大龍峒社會住宅,25.0708,121.51826,34,1,33,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103026,大同區,YouBike2.0_捷運民權西路站(2號出口),25.06174,121.51969,25,1,24,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103030,大同區,YouBike2.0_永樂市場,25.05454,121.51052,38,20,18,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103032,大同區,YouBike2.0_重慶涼州街口,25.06054,121.51338,13,4,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103036,大同區,YouBike2.0_承德路三段8巷口,25.06407,121.51822,21,8,13,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103054,大同區,YouBike2.0_重慶長安路口,25.0515,121.51398,21,6,15,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103059,大同區,YouBike2.0_承德鄭州路口(市民高架下),25.04879,121.51626,38,15,18,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103061,大同區,YouBike2.0_雙蓮國小,25.06157,121.51683,20,10,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103068,大同區,YouBike2.0_哈密街23巷19弄口,25.07563,121.51815,23,16,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103072,大同區,YouBike2.0_酒泉庫倫街口,25.07194,121.51626,15,6,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500103076,大同區,YouBike2.0_玉泉公園(忠孝西路),25.04888,121.50745,25,15,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104004,士林區,YouBike2.0_百齡國小,25.08521,121.51918,50,48,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104006,士林區,YouBike2.0_天和公園,25.12011,121.53357,16,9,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104012,士林區,YouBike2.0_天母棒球場,25.11341,121.53195,26,2,24,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104014,士林區,YouBike2.0_蘭興公園,25.11184,121.52589,61,28,33,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104018,士林區,YouBike2.0_忠誠路一段173巷口,25.10813,121.5304,11,7,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104020,士林區,YouBike2.0_忠誠公園,25.10399,121.52593,25,7,18,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104032,士林區,YouBike2.0_志成公園,25.09716,121.53214,23,19,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104034,士林區,YouBike2.0_中山中正路口,25.09651,121.52753,19,6,13,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104042,士林區,YouBike2.0_銘傳大學,25.08771,121.52677,26,7,19,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104049,士林區,YouBike2.0_通河東街2段10巷口,25.09106,121.51502,15,6,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104054,士林區,YouBike2.0_葫蘆國小,25.08254,121.5075,30,19,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104060,士林區,YouBike2.0_社子公園,25.0902,121.50622,31,21,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104071,士林區,YouBike2.0_聖山綠地,25.10696,121.53234,15,13,1,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104074,士林區,YouBike2.0_蘭雅國小,25.10775,121.52312,30,28,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104078,士林區,YouBike2.0_市立圖書館葫蘆堵分館,25.08217,121.51074,13,7,6,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104080,士林區,YouBike2.0_永平社會住宅,25.08887,121.50314,15,7,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104081,士林區,YouBike2.0_雨農橋,25.10012,121.53253,16,9,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104088,士林區,YouBike2.0_文林福華路口,25.10094,121.52243,19,12,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104098,士林區,YouBike2.0_承德劍潭路口,25.0841,121.52341,19,6,13,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104115,士林區,YouBike2.0_臺北市立大學(忠誠路二段207巷),25.11642,121.53743,17,8,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104116,士林區,YouBike2.0_天母東路8巷/忠誠路二段154巷口,25.11579,121.53113,14,7,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104125,士林區,YouBike2.0_忠誠路二段178巷口,25.11633,121.53295,15,9,6,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500104140,士林區,YouBike2.0_士林分局,25.09033,121.52687,24,8,16,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105003,文山區,YouBike2.0_捷運萬隆站(1號出口),25.00115,121.53916,34,16,18,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105008,文山區,YouBike2.0_羅斯福景隆街口,24.99898,121.5403,50,3,47,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105009,文山區,YouBike2.0_景福街/羅斯福路6段142巷口,24.998336212959,121.53686287812,28,23,5,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105012,文山區,YouBike2.0_興隆路2段203巷,25.00346,121.54709,32,28,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105017,文山區,YouBike2.0_仙跡岩登山口(景興路),24.99118,121.5436,22,2,20,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105018,文山區,YouBike2.0_國立政治大學,24.98737,121.57726,62,50,12,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105019,文山區,YouBike2.0_捷運動物園站,24.99873,121.57985,57,0,57,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105023,文山區,YouBike2.0_捷運辛亥站,25.00467,121.55684,42,7,35,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105033,文山區,YouBike2.0_景文中學,24.98574,121.56745,36,9,26,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105034,文山區,YouBike2.0_老泉街籃球場,24.97619,121.5583,20,3,17,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105037,文山區,YouBike2.0_興隆公共住宅D2區,24.98814,121.56356,27,17,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105056,文山區,YouBike2.0_移民署訓練中心,24.99271,121.55865,13,9,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105061,文山區,YouBike2.0_師範大學公館校區_1,25.00753,121.53719,34,19,14,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105070,文山區,YouBike2.0_師大公館校區學二舍,25.00825,121.53419,40,27,13,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105073,文山區,YouBike2.0_辛亥路四段77巷口,25.00743,121.55877,14,13,1,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105074,文山區,YouBike2.0_景興路42巷口,24.99696,121.54454,12,8,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105077,文山區,YouBike2.0_試院公園,24.98808,121.54723,15,7,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105083,文山區,YouBike2.0_光輝路134巷口,24.98532,121.55831,15,13,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105090,文山區,YouBike2.0_木柵萬芳路口,24.99509,121.57199,29,12,17,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105097,文山區,YouBike2.0_景興路102巷口,24.99438,121.54376,14,2,12,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105106,文山區,YouBike2.0_政大國際會館,24.98994,121.57513,20,19,1,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105112,文山區,YouBike2.0_萬芳路107巷口,24.99715,121.56179,20,10,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500105114,文山區,YouBike2.0_明道國小(明道國宅),24.98686,121.56301,26,3,23,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106003,中正區,YouBike2.0_捷運公館站(1號出口),25.014529,121.534374,12,0,12,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106005,中正區,YouBike2.0_捷運古亭站(9號出口),25.02694,121.52224,24,2,22,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106010,中正區,YouBike2.0_紀州庵,25.02092,121.52049,45,24,20,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106019,中正區,YouBike2.0_孫立人將軍官邸,25.02933,121.51854,23,21,1,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106059,中正區,YouBike2.0_中山堂,25.04412,121.51025,43,1,41,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106060,中正區,YouBike2.0_中華漢口街口,25.04533,121.50944,19,0,19,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106067,中正區,YouBike2.0_臺北轉運站,25.04842,121.51994,68,17,51,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106072,中正區,YouBike2.0_捷運中正紀念堂站(5號出口),25.03526,121.5168,29,5,23,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106078,中正區,YouBike2.0_徐州杭州路口,25.04023,121.52565,30,17,12,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106084,中正區,YouBike2.0_捷運西門站(5號出口),25.04244,121.50864,30,0,29,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106089,中正區,YouBike2.0_羅斯福寧波東街口,25.03145,121.51941,26,3,23,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106090,中正區,YouBike2.0_自來水園區,25.01328,121.53004,40,15,24,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106091,中正區,YouBike2.0_仁愛林森路口,25.03895,121.52233,31,5,26,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106095,中正區,YouBike2.0_仁愛杭州路口,25.03846,121.52497,25,20,5,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106096,中正區,YouBike2.0_龍興里活動中心,25.02815,121.51108,21,14,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106097,中正區,YouBike2.0_植物園,25.0299,121.51033,29,20,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106112,中正區,YouBike2.0_忠孝西重慶南路口,25.04724,121.51272,33,6,26,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106113,中正區,YouBike2.0_濟南路二段8巷口,25.04127,121.52697,14,7,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106114,中正區,YouBike2.0_仁愛金山路口(東南側),25.03811,121.52855,14,12,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106119,中正區,YouBike2.0_螢圃里小公園,25.02484,121.51973,25,14,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106124,中正區,YouBike2.0_幸安市場,25.04032,121.53141,15,3,12,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106126,中正區,YouBike2.0_捷運善導寺站(5號出口),25.04418,121.52552,31,3,28,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106134,中正區,YouBike2.0_汀州路一段106巷口,25.03008,121.50768,21,16,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106136,中正區,YouBike2.0_公館水岸廣場,25.01193,121.52861,27,2,25,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500106142,中正區,YouBike2.0_愛國東羅斯福路口,25.03454,121.51733,24,2,22,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107003,中山區,YouBike2.0_樂群二堤頂大道口,25.0803,121.56251,20,5,14,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107004,中山區,YouBike2.0_劍潭社區,25.08524,121.53748,13,9,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107008,中山區,YouBike2.0_捷運劍南路站(2號出口),25.084751813542,121.555090270105,40,9,30,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107011,中山區,YouBike2.0_捷運大直站(3號出口),25.07923,121.5473,34,21,11,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107021,中山區,YouBike2.0_第二果菜批發市場,25.06642,121.53735,40,16,23,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107024,中山區,YouBike2.0_捷運中山國中站,25.06106,121.54406,61,5,53,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107026,中山區,YouBike2.0_建國長春路口,25.05469,121.53686,16,8,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107031,中山區,YouBike2.0_華山公園,25.0471,121.5277,19,11,6,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107035,中山區,YouBike2.0_捷運中山國小站(2號出口),25.06246,121.52705,59,10,49,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107036,中山區,YouBike2.0_捷運行天宮站(3號出口),25.05992,121.5333,48,2,46,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107038,中山區,YouBike2.0_捷運中山國小站(4號出口),25.06283,121.52697,20,2,17,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107046,中山區,YouBike2.0_仁德公園,25.05337,121.5289,18,15,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107058,中山區,YouBike2.0_渭水八德路口,25.04573,121.53508,23,13,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107062,中山區,YouBike2.0_捷運行天宮站(1號出口),25.05867,121.53305,49,17,30,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107065,中山區,YouBike2.0_松江路77巷口,25.04985,121.53312,10,6,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107075,中山區,YouBike2.0_國立臺北大學(臺北校區),25.05794,121.54244,38,7,31,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107081,中山區,YouBike2.0_大佳社區公園,25.07275,121.5373,15,5,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107085,中山區,YouBike2.0_台泥大樓,25.06142,121.52305,18,14,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107086,中山區,YouBike2.0_植福樂群路口,25.08303,121.5604,10,3,6,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107090,中山區,YouBike2.0_撫順街41巷(崇德宮前),25.06389,121.51916,19,2,16,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107093,中山區,YouBike2.0_捷運松江南京站(4號出口),25.0512,121.53312,32,12,20,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107101,中山區,YouBike2.0_捷運松江南京站(8號出口),25.05215,121.53276,29,5,24,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107103,中山區,YouBike2.0_松江長春路口,25.05499,121.53295,16,5,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107105,中山區,YouBike2.0_民族玉門街口,25.06873,121.52003,20,1,19,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107108,中山區,YouBike2.0_捷運大直站(3號出口)_1,25.07934,121.54671,18,12,5,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107124,中山區,YouBike2.0_龍江朱崙街口,25.05004,121.54043,14,11,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107131,中山區,YouBike2.0_新生長春路口(東北側),25.05532,121.52769,19,13,6,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107133,中山區,YouBike2.0_敬業三樂群三路口(西北側),25.08272,121.55624,22,8,14,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107142,中山區,YouBike2.0_朱崙公園,25.04919,121.54198,20,1,19,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107158,中山區,YouBike2.0_環山抽水站,25.07734,121.5631,21,13,8,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107165,中山區,YouBike2.0_吉林南京路口(西北側),25.05234,121.53003,22,1,21,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107174,中山區,YouBike2.0_康樂公園西北側,25.05377,121.52456,18,0,18,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500107181,中山區,YouBike2.0_大直派出所,25.07913,121.54422,30,8,21,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108003,內湖區,YouBike2.0_洲子一號公園,25.07977,121.56454,43,20,23,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108004,內湖區,YouBike2.0_西康公園,25.08284,121.56449,21,9,12,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108008,內湖區,YouBike2.0_麗山國小,25.0826,121.57158,18,15,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108009,內湖區,YouBike2.0_麗山高中,25.08398,121.57725,33,16,16,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108013,內湖區,YouBike2.0_東湖路113巷95弄,25.07177,121.61491,17,13,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108015,內湖區,YouBike2.0_文德三號公園(江南街71巷16弄),25.07524,121.5772,15,7,7,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108031,內湖區,YouBike2.0_文德二號公園(北側),25.07758,121.58381,15,7,8,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108032,內湖區,YouBike2.0_瑞陽公園,25.07777,121.57961,12,8,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108037,內湖區,YouBike2.0_新明路343號,25.05653,121.58345,10,7,2,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108041,內湖區,YouBike2.0_安康路32巷24弄,25.06181,121.59447,21,10,11,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108064,內湖區,YouBike2.0_捷運內湖站(2號出口),25.0835,121.59454,10,2,8,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108065,內湖區,YouBike2.0_康寧金湖路口,25.07896,121.59921,21,8,13,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108069,內湖區,YouBike2.0_內溝溪生態展示館,25.08722,121.62306,16,6,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108077,內湖區,YouBike2.0_新明路460巷口,25.05503,121.57823,22,8,14,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108090,內湖區,YouBike2.0_堤頂大道新湖一路口,25.05892,121.57354,20,4,16,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108091,內湖區,YouBike2.0_下灣公園(成功路),25.06682,121.5907,16,2,14,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108093,內湖區,YouBike2.0_新湖二路250巷口,25.06455,121.58262,20,9,11,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108096,內湖區,YouBike2.0_國防醫學院,25.06851,121.59559,25,9,16,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108097,內湖區,YouBike2.0_民權東路六段190巷117弄口,25.06434,121.59399,25,13,12,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108107,內湖區,YouBike2.0_西康二號公園,25.08503,121.5637,21,17,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108111,內湖區,YouBike2.0_新湖國小,25.06874,121.58923,23,14,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108128,內湖區,YouBike2.0_捷運港墘站(1號出口),25.08004,121.57568,23,6,17,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108132,內湖區,YouBike2.0_內湖運動公園,25.06745,121.57513,25,8,17,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108135,內湖區,YouBike2.0_康寧路三段189巷93弄口,25.0735,121.61258,14,11,3,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108142,內湖區,YouBike2.0_康寧路三段99巷17弄口,25.0721,121.60991,15,6,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108143,內湖區,YouBike2.0_堤頂大道二段407巷口,25.08019,121.56316,15,6,9,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108145,內湖區,YouBike2.0_致伸科技大樓,25.08067,121.5656,17,1,16,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108147,內湖區,YouBike2.0_大都會客運內湖站,25.06749,121.57784,25,17,8,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108148,內湖區,YouBike2.0_瑞湖公園,25.06888,121.57711,15,11,4,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108151,內湖區,YouBike2.0_遠雄時代總部,25.07821,121.57103,14,4,10,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108153,內湖區,YouBike2.0_大港墘公園(洲子街),25.07897,121.5737,18,1,17,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108159,內湖區,YouBike2.0_舊宗新湖二路口,25.06151,121.57811,25,1,24,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108162,內湖區,YouBike2.0_北勢湖環保公園(堤頂大道側),25.08318,121.56154,21,16,5,1,2025-06-15 04:21:29
2025-06-14T20:33+00:00,500108164,內湖區,YouBike2.0_達爾文大樓,25.07941,121.57277,15,1,14,1,2025-06-15 04:21:29
