sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_rent_bikes_std,available_return_bikes,srcUpdateTime
500101001,大安區,YouBike2.0_捷運科技大樓站,25.02605,121.5436,28.0,9.0,6.708203932499369,18.666666666666668,2025-05-22 19:13:31
500101002,大安區,YouBike2.0_復興南路二段273號前,25.02565,121.54357,21.0,8.222222222222221,5.65194165260439,12.666666666666666,2025-05-22 19:13:31
500101003,大安區,YouBike2.0_國北教大實小東側門,25.02429,121.54124,28.0,7.111111111111111,4.702245326555294,20.88888888888889,2025-05-22 19:13:31
500101004,大安區,YouBike2.0_和平公園東側,25.02351,121.54282,11.0,5.888888888888889,4.371625682868,5.111111111111111,2025-05-22 19:13:31
500101005,大安區,YouBike2.0_辛亥復興路口西北側,25.02153,121.54299,16.0,6.0,4.636809247747852,10.0,2025-05-22 19:13:31
500101006,大安區,YouBike2.0_復興南路二段280號前,25.02429,121.54328,27.0,7.555555555555555,8.094922963053927,19.444444444444443,2025-05-22 19:13:31
500101007,大安區,YouBike2.0_復興南路二段340巷口,25.02253,121.54326,11.0,4.333333333333333,3.872983346207417,6.666666666666667,2025-05-22 19:13:31
500101008,大安區,YouBike2.0_新生南路三段52號前,25.02112,121.53407,17.0,12.666666666666666,3.774917217635375,4.111111111111111,2025-05-22 19:13:31
500101009,大安區,YouBike2.0_新生南路三段66號前,25.01976,121.53384,16.0,8.777777777777779,4.437842318564782,7.0,2025-05-22 19:13:31
500101010,大安區,YouBike2.0_新生南路三段82號前,25.01894,121.53361,20.0,11.555555555555555,4.156654637779975,7.666666666666667,2025-05-22 19:13:31
500101012,大安區,YouBike2.0_辛亥路一段30號前,25.01986,121.52982,8.0,5.888888888888889,1.4529663145135578,2.111111111111111,2025-05-22 19:13:31
500101013,大安區,YouBike2.0_和平復興路口西北側,25.02543,121.54332,9.0,5.0,2.9154759474226504,3.7777777777777777,2025-05-22 19:13:31
500101014,大安區,YouBike2.0_羅斯福路三段311號前,25.01717,121.53202,11.0,6.888888888888889,3.370624736026114,4.111111111111111,2025-05-22 19:13:31
500101015,大安區,YouBike2.0_大安運動中心停車場,25.02089,121.54697,19.0,4.777777777777778,3.419714088113865,14.222222222222221,2025-05-22 19:13:31
500101016,大安區,YouBike2.0_羅斯福路三段245號前,25.01927,121.52989,8.0,7.0,1.0,1.0,2025-05-22 19:13:31
500101018,大安區,YouBike2.0_溫州公園,25.01895,121.53156,5.0,4.0,1.118033988749895,1.0,2025-05-22 19:13:31
500101019,大安區,YouBike2.0_和平臥龍街口,25.024461,121.546705,24.0,7.333333333333333,5.0990195135927845,16.666666666666668,2025-05-22 19:13:31
500101021,大安區,YouBike2.0_銘傳國小側門,25.01385,121.53549,7.0,5.333333333333333,1.8708286933869707,1.6666666666666667,2025-05-22 19:13:31
500101022,大安區,YouBike2.0_捷運公館站(2號出口),25.01491,121.53438,99.0,38.44444444444444,16.964014199999298,32.55555555555556,2025-05-22 19:13:31
500101023,大安區,YouBike2.0_第二學生活動中心,25.01244,121.53661,25.0,18.555555555555557,7.350359023733316,6.333333333333333,2025-05-22 19:13:31
500101024,大安區,YouBike2.0_臺灣科技大學正門,25.01451,121.54142,50.0,5.444444444444445,5.479760740924532,44.55555555555556,2025-05-22 19:13:31
500101025,大安區,YouBike2.0_臺灣科技大學側門,25.01295,121.53973,99.0,4.111111111111111,2.9767618499152917,94.66666666666667,2025-05-22 19:13:31
500101026,大安區,YouBike2.0_公館公園,25.01137,121.54062,30.0,1.4444444444444444,1.6666666666666667,28.444444444444443,2025-05-22 19:13:31
500101027,大安區,YouBike2.0_臺灣科技大學後門,25.01182,121.54165,39.0,3.5555555555555554,4.0034707164881045,35.333333333333336,2025-05-22 19:13:31
500101028,大安區,YouBike2.0_臺大醫學院附設癌醫中心,25.01426,121.54382,20.0,4.333333333333333,5.338539126015656,15.666666666666666,2025-05-22 19:13:31
500101029,大安區,YouBike2.0_臺大環研大樓,25.01234,121.54503,15.0,4.666666666666667,4.183300132670378,10.333333333333334,2025-05-22 19:13:31
500101030,大安區,YouBike2.0_臺大永齡生醫工程館,25.0136,121.54656,34.0,6.111111111111111,5.301991240195622,27.666666666666668,2025-05-22 19:13:31
500101031,大安區,YouBike2.0_臺大男七舍前,25.01537,121.54698,20.0,4.111111111111111,4.428443418528808,15.88888888888889,2025-05-22 19:13:31
500101032,大安區,YouBike2.0_臺大男一舍前,25.01637,121.54535,61.0,8.666666666666666,8.170067319184096,51.77777777777778,2025-05-22 19:13:31
500101033,大安區,YouBike2.0_臺大男六舍前,25.01664,121.5452,40.0,2.6666666666666665,1.6583123951777,37.333333333333336,2025-05-22 19:13:31
500101034,大安區,YouBike2.0_臺大動物醫院前,25.01576,121.54291,18.0,1.6666666666666667,1.224744871391589,16.333333333333332,2025-05-22 19:13:31
500101035,大安區,YouBike2.0_臺大土木研究大樓前,25.01787,121.5476,24.0,9.666666666666666,6.204836822995428,14.333333333333334,2025-05-22 19:13:31
500101036,大安區,YouBike2.0_臺大萬才館前,25.02032,121.54497,20.0,7.0,4.663689526544408,12.555555555555555,2025-05-22 19:13:31
500101037,大安區,YouBike2.0_臺大國青大樓宿舍前,25.02076,121.54432,20.0,7.111111111111111,5.555277770832986,12.88888888888889,2025-05-22 19:13:31
500101038,大安區,YouBike2.0_臺大社科院圖書館前,25.02101,121.54284,27.0,3.888888888888889,4.78132942926035,23.11111111111111,2025-05-22 19:13:31
500101039,大安區,YouBike2.0_臺大法人語言訓練中心前,25.02104,121.54081,28.0,2.111111111111111,1.7638342073763937,25.444444444444443,2025-05-22 19:13:31
500101040,大安區,YouBike2.0_臺大綜合體育館停車場前,25.0222,121.53626,25.0,17.666666666666668,5.612486080160914,7.333333333333333,2025-05-22 19:13:31
500101041,大安區,YouBike2.0_辛亥新生路口東南側,25.02218,121.53474,50.0,32.22222222222222,11.808659722612235,17.77777777777778,2025-05-22 19:13:31
500101042,大安區,YouBike2.0_基隆長興路口東側,25.01727,121.54471,15.0,4.666666666666667,2.958039891549808,10.333333333333334,2025-05-22 19:13:31
500101091,大安區,YouBike2.0_國北教大側門南側,25.022864,121.546622,34.0,6.222222222222222,5.3567195599960655,27.333333333333332,2025-05-22 19:13:31
500101092,大安區,YouBike2.0_和平實小東北側,25.021641,121.54704,25.0,11.666666666666666,8.108637370113428,12.88888888888889,2025-05-22 19:13:31
500101093,大安區,YouBike2.0_大安區健康服務中心,25.021469,121.544069,23.0,6.222222222222222,6.457123542603505,16.77777777777778,2025-05-22 19:13:31
500101094,大安區,YouBike2.0_辛亥泰順街口,25.02193,121.53165,20.0,8.666666666666666,4.06201920231798,11.333333333333334,2025-05-22 19:13:31
500101095,大安區,YouBike2.0_芳和國中,25.0189,121.55013,37.0,7.666666666666667,8.12403840463596,29.333333333333332,2025-05-22 19:13:31
500101097,大安區,YouBike2.0_臥龍樂業街口,25.01856,121.55558,41.0,23.555555555555557,6.105553028004734,17.444444444444443,2025-05-22 19:13:31
500101098,大安區,YouBike2.0_臥龍公園,25.01623,121.55037,25.0,6.888888888888889,2.3154073315749675,18.11111111111111,2025-05-22 19:13:31
500101099,大安區,YouBike2.0_嘉興公園,25.021,121.55211,44.0,9.777777777777779,3.5276684147527866,27.333333333333332,2025-05-22 19:13:31
500101100,大安區,YouBike2.0_捷運麟光站(2號出口),25.0181,121.55929,50.0,12.444444444444445,12.380540286182093,37.111111111111114,2025-05-22 19:13:31
500101101,大安區,YouBike2.0_捷運六張犁站,25.02397,121.55266,64.0,19.333333333333332,13.171939872319491,44.666666666666664,2025-05-22 19:13:31
500101102,大安區,YouBike2.0_喬治工商,25.02705,121.55551,22.0,7.0,2.0615528128088303,14.88888888888889,2025-05-22 19:13:31
500101103,大安區,YouBike2.0_法治公園,25.02694,121.55325,29.0,8.777777777777779,4.790035954399972,17.77777777777778,2025-05-22 19:13:31
500101104,大安區,YouBike2.0_捷運臺電大樓站(2號出口),25.02021,121.52942,18.0,9.555555555555555,5.811865258054231,8.444444444444445,2025-05-22 19:13:31
500101105,大安區,YouBike2.0_和平金山路口,25.02669,121.52529,45.0,19.666666666666668,5.431390245600109,25.22222222222222,2025-05-22 19:13:31
500101107,大安區,YouBike2.0_和平龍泉街口,25.02638,121.52971,34.0,16.22222222222222,5.804691589089333,16.444444444444443,2025-05-22 19:13:31
500101108,大安區,YouBike2.0_和平泰順街口,25.02621,121.53171,19.0,6.333333333333333,2.598076211353316,10.88888888888889,2025-05-22 19:13:31
500101109,大安區,YouBike2.0_臺灣師範大學(圖書館),25.0266,121.52973,40.0,12.0,7.483314773547883,27.444444444444443,2025-05-22 19:13:31
500101110,大安區,YouBike2.0_捷運古亭站(6號出口),25.0276,121.52217,60.0,33.77777777777778,13.980144650340513,26.22222222222222,2025-05-22 19:13:31
500101113,大安區,YouBike2.0_臺北市立圖書館(總館),25.02895,121.5379,51.0,29.666666666666668,16.73320053068151,21.0,2025-05-22 19:13:31
500101114,大安區,YouBike2.0_新生和平路口東北側,25.02657,121.53515,51.0,18.11111111111111,9.8924775011678,32.44444444444444,2025-05-22 19:13:31
500101115,大安區,YouBike2.0_建國和平路口西北側,25.02606,121.53738,50.0,23.22222222222222,13.423652425642002,26.77777777777778,2025-05-22 19:13:31
500101116,大安區,YouBike2.0_金華公園,25.02984,121.53107,44.0,26.666666666666668,5.47722557505166,17.333333333333332,2025-05-22 19:13:31
500101118,大安區,YouBike2.0_金甌女中,25.03519,121.5245,15.0,6.333333333333333,4.301162633521313,8.666666666666666,2025-05-22 19:13:31
500101119,大安區,YouBike2.0_金杭公園,25.03325,121.52436,20.0,8.444444444444445,5.525194818083591,11.555555555555555,2025-05-22 19:13:31
500101120,大安區,YouBike2.0_愛國金山路口,25.03164,121.52661,43.0,8.444444444444445,8.308295720409678,34.44444444444444,2025-05-22 19:13:31
500101122,大安區,YouBike2.0_敦化南路二段293巷口南側,25.0237,121.54899,14.0,2.5555555555555554,1.740051084818425,11.444444444444445,2025-05-22 19:13:31
500101123,大安區,YouBike2.0_敦化基隆路口,25.02215,121.54839,38.0,8.222222222222221,7.479601890772292,29.666666666666668,2025-05-22 19:13:31
500101124,大安區,YouBike2.0_安和路二段181巷口,25.02721,121.54988,29.0,4.333333333333333,2.23606797749979,24.666666666666668,2025-05-22 19:13:31
500101125,大安區,YouBike2.0_臨江街夜市(通化街101巷口),25.02952,121.55406,30.0,11.333333333333334,5.5677643628300215,12.11111111111111,2025-05-22 19:13:31
500101126,大安區,YouBike2.0_臨江街夜市(基隆路),25.02931,121.55721,29.0,18.77777777777778,6.016181882593348,10.11111111111111,2025-05-22 19:13:31
500101127,大安區,YouBike2.0_台北科技大學億光大樓,25.04177,121.53833,45.0,5.666666666666667,4.47213595499958,39.333333333333336,2025-05-22 19:13:31
500101128,大安區,YouBike2.0_新生南路一段119巷口,25.04003,121.53299,33.0,13.555555555555555,3.8765677832043357,19.444444444444443,2025-05-22 19:13:31
500101129,大安區,YouBike2.0_幸安國小(仁愛路),25.03753,121.53523,28.0,7.555555555555555,2.96273147243853,20.0,2025-05-22 19:13:31
500101130,大安區,YouBike2.0_民榮公園,25.03534,121.5354,15.0,8.222222222222221,3.865804501581067,6.777777777777778,2025-05-22 19:13:31
500101131,大安區,YouBike2.0_復興南路1段340巷口,25.03701,121.54348,50.0,5.0,5.408326913195984,45.0,2025-05-22 19:13:31
500101132,大安區,YouBike2.0_建國濟南路口,25.03935,121.53828,54.0,12.666666666666666,6.59545297913646,41.0,2025-05-22 19:13:31
500101133,大安區,YouBike2.0_捷運忠孝復興站(2號出口),25.04035,121.5436,43.0,12.222222222222221,7.8545811119654525,30.77777777777778,2025-05-22 19:13:31
500101134,大安區,YouBike2.0_捷運大安站(4號出口),25.0332,121.5439,13.0,1.2222222222222223,1.6414763002993509,11.777777777777779,2025-05-22 19:13:31
500101135,大安區,YouBike2.0_捷運大安站(2號出口),25.03358,121.54141,26.0,6.777777777777778,3.7006005518624194,19.22222222222222,2025-05-22 19:13:31
500101136,大安區,YouBike2.0_信義大安路口(信維大樓),25.03317,121.54639,18.0,4.444444444444445,3.643868518179241,13.333333333333334,2025-05-22 19:13:31
500101137,大安區,YouBike2.0_龍門廣場,25.04092,121.54825,70.0,36.55555555555556,12.053123154509697,32.22222222222222,2025-05-22 19:13:31
500101138,大安區,YouBike2.0_仁愛安和路口,25.03754,121.55285,33.0,12.11111111111111,11.005049346146118,20.666666666666668,2025-05-22 19:13:31
500101139,大安區,YouBike2.0_信義敦化路口,25.03333,121.54977,52.0,21.333333333333332,18.808242873804026,30.444444444444443,2025-05-22 19:13:31
500101140,大安區,YouBike2.0_仁愛國中,25.03706,121.55166,25.0,8.222222222222221,6.339908867203412,16.77777777777778,2025-05-22 19:13:31
500101141,大安區,YouBike2.0_捷運信義安和站(2號出口),25.03304,121.55171,24.0,12.222222222222221,6.078194176270157,11.666666666666666,2025-05-22 19:13:31
500101142,大安區,YouBike2.0_八德市場,25.04463,121.53665,30.0,5.555555555555555,4.27525177946022,24.11111111111111,2025-05-22 19:13:31
500101143,大安區,YouBike2.0_昌隆公園,25.04448,121.53946,16.0,4.333333333333333,4.0,11.666666666666666,2025-05-22 19:13:31
500101144,大安區,YouBike2.0_捷運大安森林公園站(2號出口),25.03332,121.53435,69.0,48.333333333333336,9.874208829065749,15.666666666666666,2025-05-22 19:13:31
500101145,大安區,YouBike2.0_信義延吉街口,25.03318,121.55725,15.0,8.333333333333334,2.179449471770337,6.666666666666667,2025-05-22 19:13:31
500101146,大安區,YouBike2.0_光信公園(光復南路456巷),25.03513,121.5561,25.0,11.777777777777779,4.352521619066865,11.88888888888889,2025-05-22 19:13:31
