sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_rent_bikes_std,available_return_bikes,srcUpdateTime
500101041,大安區,YouBike2.0_辛亥新生路口東南側,25.02218,121.53474,50.0,27.5,15.848238598237554,22.3,2025-05-23 12:37:30
500101042,大安區,YouBike2.0_基隆長興路口東側,25.01727,121.54471,15.0,1.5,2.068278940998476,13.3,2025-05-23 12:37:30
500101091,大安區,YouBike2.0_國北教大側門南側,25.022864,121.546622,34.0,15.5,11.384687571958711,18.1,2025-05-23 12:37:30
500101092,大安區,YouBike2.0_和平實小東北側,25.021641,121.54704,25.0,10.6,4.9035134795822115,14.0,2025-05-23 12:37:30
500101093,大安區,YouBike2.0_大安區健康服務中心,25.021469,121.544069,23.0,8.7,5.056349144063004,14.1,2025-05-23 12:37:30
500101094,大安區,YouBike2.0_辛亥泰順街口,25.02193,121.53165,20.0,9.0,4.666666666666666,11.0,2025-05-23 12:37:30
500101095,大安區,YouBike2.0_芳和國中,25.0189,121.55013,37.0,17.1,10.598217879540988,19.5,2025-05-23 12:37:30
500101097,大安區,YouBike2.0_臥龍樂業街口,25.01856,121.55558,41.0,19.2,13.197642887189279,21.6,2025-05-23 12:37:30
500101098,大安區,YouBike2.0_臥龍公園,25.01623,121.55037,25.0,6.3,3.465704994818675,18.7,2025-05-23 12:37:30
500101099,大安區,YouBike2.0_嘉興公園,25.021,121.55211,44.0,17.1,11.308305698811726,22.3,2025-05-23 12:37:30
500101100,大安區,YouBike2.0_捷運麟光站(2號出口),25.0181,121.55929,50.0,16.6,14.901155809011744,33.0,2025-05-23 12:37:30
500101101,大安區,YouBike2.0_捷運六張犁站,25.02397,121.55266,64.0,23.2,18.443908961437046,40.8,2025-05-23 12:37:30
500101102,大安區,YouBike2.0_喬治工商,25.02705,121.55551,22.0,6.7,5.417051268397267,15.1,2025-05-23 12:37:30
500101103,大安區,YouBike2.0_法治公園,25.02694,121.55325,29.0,11.9,9.62000231000203,16.7,2025-05-23 12:37:30
500101104,大安區,YouBike2.0_捷運臺電大樓站(2號出口),25.02021,121.52942,18.0,7.1,4.3576242252962665,10.9,2025-05-23 12:37:30
500101105,大安區,YouBike2.0_和平金山路口,25.02669,121.52529,45.0,11.5,10.88577052853862,33.5,2025-05-23 12:37:30
500101107,大安區,YouBike2.0_和平龍泉街口,25.02638,121.52971,34.0,15.2,12.638565319423456,18.8,2025-05-23 12:37:30
500101108,大安區,YouBike2.0_和平泰順街口,25.02621,121.53171,19.0,5.7,6.03784361801095,13.3,2025-05-23 12:37:30
500101109,大安區,YouBike2.0_臺灣師範大學(圖書館),25.0266,121.52973,40.0,19.3,11.84201559420242,20.1,2025-05-23 12:37:30
500101110,大安區,YouBike2.0_捷運古亭站(6號出口),25.0276,121.52217,60.0,24.6,19.939909728983228,35.4,2025-05-23 12:37:30
500101113,大安區,YouBike2.0_臺北市立圖書館(總館),25.02895,121.5379,51.0,26.2,17.874873736927796,24.6,2025-05-23 12:37:30
500101114,大安區,YouBike2.0_新生和平路口東北側,25.02657,121.53515,51.0,26.6,18.234277854877853,24.0,2025-05-23 12:37:30
500101115,大安區,YouBike2.0_建國和平路口西北側,25.02606,121.53738,50.0,21.5,14.668560483792083,28.5,2025-05-23 12:37:30
500101116,大安區,YouBike2.0_金華公園,25.02984,121.53107,44.0,17.2,6.876691711054734,26.8,2025-05-23 12:37:30
500101118,大安區,YouBike2.0_金甌女中,25.03519,121.5245,15.0,3.4,3.533962208186286,11.6,2025-05-23 12:37:30
500101119,大安區,YouBike2.0_金杭公園,25.03325,121.52436,20.0,7.1,4.254409477236529,12.9,2025-05-23 12:37:30
500101120,大安區,YouBike2.0_愛國金山路口,25.03164,121.52661,43.0,11.4,5.295700562196133,31.4,2025-05-23 12:37:30
500101122,大安區,YouBike2.0_敦化南路二段293巷口南側,25.0237,121.54899,14.0,4.3,5.012207320355197,9.5,2025-05-23 12:37:30
500101123,大安區,YouBike2.0_敦化基隆路口,25.02215,121.54839,38.0,13.9,10.79557522526912,17.3,2025-05-23 12:37:30
500101124,大安區,YouBike2.0_安和路二段181巷口,25.02721,121.54988,29.0,15.5,7.905694150420948,13.5,2025-05-23 12:37:30
500101125,大安區,YouBike2.0_臨江街夜市(通化街101巷口),25.02952,121.55406,30.0,10.7,7.761013679496599,17.5,2025-05-23 12:37:30
500101126,大安區,YouBike2.0_臨江街夜市(基隆路),25.02931,121.55721,29.0,9.8,9.150591966279194,18.9,2025-05-23 12:37:30
500101127,大安區,YouBike2.0_台北科技大學億光大樓,25.04177,121.53833,45.0,15.6,10.574602698079122,29.4,2025-05-23 12:37:30
500101128,大安區,YouBike2.0_新生南路一段119巷口,25.04003,121.53299,33.0,9.0,5.696002496878354,23.8,2025-05-23 12:37:30
500101129,大安區,YouBike2.0_幸安國小(仁愛路),25.03753,121.53523,28.0,8.3,3.0203016773531446,19.5,2025-05-23 12:37:30
500101130,大安區,YouBike2.0_民榮公園,25.03534,121.5354,15.0,4.5,3.3416562759605704,10.5,2025-05-23 12:37:30
500101131,大安區,YouBike2.0_復興南路1段340巷口,25.03701,121.54348,50.0,29.8,12.865112168617538,20.0,2025-05-23 12:37:30
500101132,大安區,YouBike2.0_建國濟南路口,25.03935,121.53828,54.0,21.7,11.851394667107984,31.9,2025-05-23 12:37:30
500101133,大安區,YouBike2.0_捷運忠孝復興站(2號出口),25.04035,121.5436,43.0,17.8,9.93087217832463,25.2,2025-05-23 12:37:30
500101134,大安區,YouBike2.0_捷運大安站(4號出口),25.0332,121.5439,13.0,4.2,2.616188916046478,8.7,2025-05-23 12:37:30
500101135,大安區,YouBike2.0_捷運大安站(2號出口),25.03358,121.54141,26.0,13.9,9.279008567729637,11.7,2025-05-23 12:37:30
500101136,大安區,YouBike2.0_信義大安路口(信維大樓),25.03317,121.54639,18.0,5.8,4.022160834399562,12.2,2025-05-23 12:37:30
500101137,大安區,YouBike2.0_龍門廣場,25.04092,121.54825,70.0,29.8,11.867790208983491,39.0,2025-05-23 12:37:30
500101138,大安區,YouBike2.0_仁愛安和路口,25.03754,121.55285,33.0,14.9,6.773313648265358,17.7,2025-05-23 12:37:30
500101139,大安區,YouBike2.0_信義敦化路口,25.03333,121.54977,52.0,16.4,14.057026712644463,35.2,2025-05-23 12:37:30
500101140,大安區,YouBike2.0_仁愛國中,25.03706,121.55166,25.0,8.7,7.660142151277467,16.1,2025-05-23 12:37:30
500101141,大安區,YouBike2.0_捷運信義安和站(2號出口),25.03304,121.55171,24.0,10.4,7.7056977476266075,13.6,2025-05-23 12:37:30
500101142,大安區,YouBike2.0_八德市場,25.04463,121.53665,30.0,12.1,11.589746426139884,17.7,2025-05-23 12:37:30
500101143,大安區,YouBike2.0_昌隆公園,25.04448,121.53946,16.0,9.4,3.6878177829171546,6.6,2025-05-23 12:37:30
500101144,大安區,YouBike2.0_捷運大安森林公園站(2號出口),25.03332,121.53435,69.0,41.8,15.569200364822851,24.8,2025-05-23 12:37:30
500101145,大安區,YouBike2.0_信義延吉街口,25.03318,121.55725,15.0,4.2,4.184627953726724,10.8,2025-05-23 12:37:30
500101146,大安區,YouBike2.0_光信公園(光復南路456巷),25.03513,121.5561,25.0,10.6,8.82169044017201,13.8,2025-05-23 12:37:30
500101147,大安區,YouBike2.0_僑安地下停車場(2號出口)東南側,25.0391,121.5569,20.0,8.0,8.498365855987975,11.4,2025-05-23 12:37:30
500101148,大安區,YouBike2.0_建國南路一段279巷口,25.03635,121.53833,32.0,14.0,5.887840577551898,17.4,2025-05-23 12:37:30
500101149,大安區,YouBike2.0_捷運忠孝新生站(6號出口),25.04091,121.53295,15.0,3.2,2.485513584307633,11.8,2025-05-23 12:37:30
500101150,大安區,YouBike2.0_捷運忠孝新生站(4號出口),25.04239,121.53324,46.0,12.3,9.95601437434791,33.7,2025-05-23 12:37:30
500101151,大安區,YouBike2.0_大安高工,25.03126,121.54339,23.0,2.9,2.378141197564929,19.9,2025-05-23 12:37:30
500101152,大安區,YouBike2.0_捷運忠孝新生站(3號出口),25.04189,121.53376,43.0,9.6,8.796463936024395,33.0,2025-05-23 12:37:30
500101153,大安區,YouBike2.0_瑠公公園,25.04201,121.54612,20.0,12.9,5.087020520675908,7.1,2025-05-23 12:37:30
500101154,大安區,YouBike2.0_敦化市民路口,25.04405,121.5486,23.0,11.5,4.143267631552018,11.5,2025-05-23 12:37:30
500101155,大安區,YouBike2.0_捷運大安森林公園站(5號出口),25.03336,121.5364,15.0,5.9,4.280446497997869,8.9,2025-05-23 12:37:30
500101156,大安區,YouBike2.0_信義建國路口,25.0328,121.53746,52.0,13.1,10.79557522526912,38.1,2025-05-23 12:37:30
500101157,大安區,YouBike2.0_東豐公園,25.03569,121.5451,19.0,10.1,4.408325456829762,8.9,2025-05-23 12:37:30
500101158,大安區,YouBike2.0_德安公園(四維路66巷),25.03473,121.54767,22.0,8.3,5.056349144063003,13.5,2025-05-23 12:37:30
500101159,大安區,YouBike2.0_捷運忠孝復興站(5號出口),25.04253,121.54407,30.0,23.4,6.785605679999719,6.6,2025-05-23 12:37:30
500101160,大安區,YouBike2.0_捷運忠孝敦化站(2號出口),25.04153,121.5524,17.0,8.1,6.332456079595025,8.7,2025-05-23 12:37:30
500101161,大安區,YouBike2.0_捷運忠孝敦化站(7號出口),25.04159,121.54937,18.0,10.8,5.692099788303083,7.0,2025-05-23 12:37:30
500101162,大安區,YouBike2.0_忠孝東路四段223巷口(市民大道側),25.04427,121.55291,25.0,13.0,6.4807406984078595,11.8,2025-05-23 12:37:30
500101163,大安區,YouBike2.0_瑞安街208巷,25.02979,121.54053,15.0,1.4,1.1737877907772674,13.4,2025-05-23 12:37:30
500101165,大安區,YouBike2.0_樂利路21巷口,25.0277,121.55132,17.0,11.4,4.168666186896928,5.2,2025-05-23 12:37:30
500101166,大安區,YouBike2.0_捷運科技大樓站(台北教育大學),25.02472,121.54417,54.0,19.2,16.738511814906897,34.6,2025-05-23 12:37:30
500101167,大安區,YouBike2.0_捷運國父紀念館站(2號出口),25.04122,121.55745,45.0,21.4,11.29601699715435,22.0,2025-05-23 12:37:30
500101168,大安區,YouBike2.0_仁愛醫院,25.03756,121.54587,36.0,17.0,9.888264649460883,18.2,2025-05-23 12:37:30
500101169,大安區,YouBike2.0_捷運信義安和站(4號出口),25.03305,121.55378,49.0,24.4,14.637850479720944,24.2,2025-05-23 12:37:30
500101170,大安區,YouBike2.0_成功國宅,25.02681,121.54668,36.0,15.0,5.792715732327588,20.4,2025-05-23 12:37:30
500101171,大安區,YouBike2.0_仁愛延吉街口,25.03748,121.55564,33.0,11.7,8.152027695951208,21.3,2025-05-23 12:37:30
500101172,大安區,YouBike2.0_捷運信義安和站(1號出口),25.03331,121.55265,33.0,9.3,5.6381636096240495,23.1,2025-05-23 12:37:30
500101173,大安區,YouBike2.0_敦化南路二段103巷口,25.0287,121.54904,24.0,6.7,5.355163655555055,12.3,2025-05-23 12:37:30
500101174,大安區,YouBike2.0_復興南路二段128巷口,25.02861,121.54336,41.0,6.7,2.750757471437034,34.1,2025-05-23 12:37:30
500101175,大安區,YouBike2.0_和平東建國南路口,25.02575,121.5377,17.0,8.0,4.760952285695233,8.2,2025-05-23 12:37:30
500101176,大安區,YouBike2.0_芳蘭山莊,25.01223,121.54788,16.0,3.8,3.794733192202055,11.0,2025-05-23 12:37:30
500101177,大安區,YouBike2.0_復興南路一段126巷口,25.04311,121.54313,15.0,7.9,2.4698178070456933,7.1,2025-05-23 12:37:30
500101179,大安區,YouBike2.0_捷運東門站(5號出口),25.03363,121.52962,28.0,19.6,5.641118880348315,8.4,2025-05-23 12:37:30
500101180,大安區,YouBike2.0_仁愛路四段48巷口,25.03597,121.54693,12.0,7.0,3.559026084010437,5.0,2025-05-23 12:37:30
500101181,大安區,YouBike2.0_捷運公館站(3號出口),25.01551,121.53374,99.0,40.3,29.38650483923984,57.9,2025-05-23 12:37:30
500101182,大安區,YouBike2.0_臺北科技大學(電機工程系),25.04196,121.53653,34.0,12.8,7.913420387052758,21.2,2025-05-23 12:37:30
500101184,大安區,YouBike2.0_新生南路三段94巷口,25.01744,121.53334,15.0,8.2,4.157990967870047,6.8,2025-05-23 12:37:30
500101185,大安區,YouBike2.0_辛亥新生路口西北側,25.02267,121.5341,24.0,10.1,6.95141872010471,13.7,2025-05-23 12:37:30
500101186,大安區,YouBike2.0_捷運大安站(6號出口),25.03479,121.54376,29.0,8.0,3.590109871423003,21.0,2025-05-23 12:37:30
500101187,大安區,YouBike2.0_臥龍街195巷口,25.01783,121.55224,14.0,2.0,2.5385910352879697,11.6,2025-05-23 12:37:30
500101188,大安區,YouBike2.0_辛亥路三段157巷口,25.01727,121.54904,27.0,5.3,4.295992965026311,21.7,2025-05-23 12:37:30
500101189,大安區,YouBike2.0_臥龍基隆路口,25.02039,121.54853,28.0,9.5,5.562773089426212,18.1,2025-05-23 12:37:30
500101190,大安區,YouBike2.0_敦親公園,25.02347,121.54108,26.0,8.8,4.779586221049312,16.2,2025-05-23 12:37:30
500101191,大安區,YouBike2.0_大安運動中心,25.02054,121.54561,33.0,13.6,3.1340424729448424,19.4,2025-05-23 12:37:30
500101192,大安區,YouBike2.0_和平敦化路口,25.02444,121.54908,36.0,7.9,7.030884249746495,28.1,2025-05-23 12:37:30
500101193,大安區,YouBike2.0_基隆長興路口,25.01705,121.54435,51.0,6.2,10.726913193769523,44.2,2025-05-23 12:37:30
500101194,大安區,YouBike2.0_仁愛路四段122巷口,25.03762,121.55009,25.0,6.5,2.758824226207808,17.9,2025-05-23 12:37:30
500101196,大安區,YouBike2.0_市民敦化路口,25.04464,121.54944,32.0,10.2,6.81175454637056,21.8,2025-05-23 12:37:30
500101197,大安區,YouBike2.0_忠孝東路四段49巷口,25.04172,121.54541,15.0,6.3,3.3349995835415367,8.7,2025-05-23 12:37:30
500101198,大安區,YouBike2.0_市民復興路口(東南側),25.04472,121.54401,16.0,9.7,5.696977756280566,5.7,2025-05-23 12:37:30
500101199,大安區,YouBike2.0_和平新生路口西南側,25.02604,121.534,17.0,9.7,5.618422079789544,7.1,2025-05-23 12:37:30
500101200,大安區,YouBike2.0_全安公園,25.02535,121.55101,16.0,8.5,5.441609239104835,6.9,2025-05-23 12:37:30
500101201,大安區,YouBike2.0_信義路三段134巷口,25.03333,121.53968,19.0,4.0,3.197221015541813,15.0,2025-05-23 12:37:30
500101202,大安區,YouBike2.0_仁愛敦南圓環(東南側),25.03715,121.54936,16.0,4.7,2.4517567397911058,11.3,2025-05-23 12:37:30
500101203,大安區,YouBike2.0_臺北遠企購物中心,25.02709,121.54902,33.0,9.0,3.5901098714230026,23.8,2025-05-23 12:37:30
500101204,大安區,YouBike2.0_外交部外交及國際事務學院,25.0371,121.54839,26.0,6.4,1.8973665961010275,19.0,2025-05-23 12:37:30
500101205,大安區,YouBike2.0_四維路170巷口,25.02821,121.54864,22.0,12.5,5.060742150229658,9.5,2025-05-23 12:37:30
500101206,大安區,YouBike2.0_捷運大安站(3號出口),25.03328,121.5425,46.0,11.5,9.55975359979999,33.1,2025-05-23 12:37:30
500101207,大安區,YouBike2.0_捷運臺電大樓站(2號出口)_1,25.02055,121.52855,38.0,15.5,11.296508801887029,22.5,2025-05-23 12:37:30
500101208,大安區,YouBike2.0_信義路四段199巷,25.03459,121.55164,15.0,7.4,4.4522154285504,7.6,2025-05-23 12:37:30
500101209,大安區,YouBike2.0_臺大資訊大樓,25.02101,121.54153,40.0,11.5,9.812124019690017,28.5,2025-05-23 12:37:30
500101210,大安區,YouBike2.0_敦化南路二段81巷,25.03002,121.54893,40.0,20.0,10.530379332620877,19.8,2025-05-23 12:37:30
500101211,大安區,YouBike2.0_原臺北刑務所官舍,25.03054,121.52466,23.0,10.7,4.643992535164831,12.3,2025-05-23 12:37:30
500101212,大安區,YouBike2.0_捷運國父紀念館站(1號出口),25.04205,121.55657,24.0,13.0,6.733003292241386,10.6,2025-05-23 12:37:30
500101213,大安區,YouBike2.0_懷生國中,25.0401,121.54122,24.0,6.8,3.2930904093942583,17.2,2025-05-23 12:37:30
500101214,大安區,YouBike2.0_仁愛敦南圓環(西北側),25.03827,121.54802,20.0,9.3,4.029061098237818,10.7,2025-05-23 12:37:30
500101215,大安區,YouBike2.0_立人國小,25.02974,121.55146,17.0,5.9,4.677368680976279,11.1,2025-05-23 12:37:30
500101216,大安區,YouBike2.0_和平東路二段18巷口,25.02268,121.53608,24.0,9.1,2.330951164939612,14.9,2025-05-23 12:37:30
500101217,大安區,YouBike2.0_捷運大安站(5號出口),25.03303,121.54372,26.0,8.5,8.058811602491055,17.1,2025-05-23 12:37:30
500101218,大安區,YouBike2.0_臨江公園,25.02832,121.55592,23.0,6.1,4.701063709417263,15.3,2025-05-23 12:37:30
500101219,大安區,YouBike2.0_羅斯福路四段113巷19弄口,25.01027,121.53998,14.0,3.5,4.249182927993988,10.1,2025-05-23 12:37:30
500101221,大安區,YouBike2.0_忠孝東路四段248巷口,25.04132,121.55393,25.0,21.4,3.687817782917155,3.6,2025-05-23 12:37:30
500101222,大安區,YouBike2.0_仁愛延吉路口(西北側),25.03795,121.55466,24.0,10.6,7.56012933457858,13.4,2025-05-23 12:37:30
500101223,大安區,YouBike2.0_樂利路101巷口,25.02528,121.55224,13.0,4.4,4.351245032554859,8.6,2025-05-23 12:37:30
500101224,大安區,YouBike2.0_羅斯福浦城街口,25.02208,121.52678,25.0,10.9,9.538809615926345,13.3,2025-05-23 12:37:30
500101225,大安區,YouBike2.0_敦化南路一段295巷口,25.03551,121.54951,18.0,8.2,4.541169697580373,9.6,2025-05-23 12:37:30
500101226,大安區,YouBike2.0_通安區民活動中心,25.02942,121.55294,28.0,13.2,8.62554346113913,14.2,2025-05-23 12:37:30
500101227,大安區,YouBike2.0_復興忠孝東路口(東南側),25.04061,121.54389,28.0,12.1,4.121757985239902,15.9,2025-05-23 12:37:30
500101228,大安區,YouBike2.0_仁愛大安路口(東北側),25.03813,121.54631,21.0,11.5,5.70087712549569,9.5,2025-05-23 12:37:30
500101229,大安區,YouBike2.0_臺灣師範大學(浦城街),25.02476,121.52803,20.0,5.0,2.98142396999972,13.6,2025-05-23 12:37:30
500101230,大安區,YouBike2.0_安和路二段69巷口,25.03056,121.55252,20.0,8.4,3.1692971530679235,11.4,2025-05-23 12:37:30
500101231,大安區,YouBike2.0_大安國小,25.02014,121.55084,25.0,8.4,8.983936281558941,16.4,2025-05-23 12:37:30
500101232,大安區,YouBike2.0_捷運古亭站(3號出口),25.02572,121.52359,15.0,4.9,4.771442828607157,10.1,2025-05-23 12:37:30
500101233,大安區,YouBike2.0_捷運忠孝復興站(3號出口),25.04152,121.54414,37.0,10.8,4.022160834399561,26.2,2025-05-23 12:37:30
500101234,大安區,YouBike2.0_和平東路二段90巷,25.02468,121.53965,20.0,3.3,4.001388647846033,16.5,2025-05-23 12:37:30
500101235,大安區,YouBike2.0_光復南路420巷口,25.03601,121.55742,16.0,4.5,2.223610677354389,11.2,2025-05-23 12:37:30
500101236,大安區,YouBike2.0_富陽臥龍街口,25.0187,121.55688,18.0,5.7,3.0930028559098792,11.3,2025-05-23 12:37:30
500101237,大安區,YouBike2.0_仁愛復興路口,25.03817,121.544,25.0,7.6,2.836272984824353,17.2,2025-05-23 12:37:30
500101238,大安區,YouBike2.0_仁愛敦南圓環(東側),25.03804,121.55042,26.0,12.3,8.920014947670584,13.7,2025-05-23 12:37:30
500101239,大安區,YouBike2.0_古風公園,25.02187,121.52912,15.0,6.7,5.1001089312985375,7.9,2025-05-23 12:37:30
500101240,大安區,YouBike2.0_和平東路二段76巷,25.02263,121.53906,40.0,11.2,6.941021378570864,28.6,2025-05-23 12:37:30
500101241,大安區,YouBike2.0_敦化信義路口(東南側),25.03276,121.54907,20.0,6.5,5.461989869391313,13.5,2025-05-23 12:37:30
500101242,大安區,YouBike2.0_和平東路三段308巷口,25.01883,121.5544,14.0,6.8,2.6583202716502514,5.8,2025-05-23 12:37:30
500101243,大安區,YouBike2.0_忠孝建國路口(東南側),25.04159,121.5378,21.0,8.3,3.7431418769679454,12.7,2025-05-23 12:37:30
500101244,大安區,YouBike2.0_浦城街26巷,25.02324,121.52618,17.0,7.4,5.253570214625479,9.0,2025-05-23 12:37:30
500101245,大安區,YouBike2.0_青峰活動中心,25.01524,121.55121,25.0,11.4,3.9214509786273974,13.6,2025-05-23 12:37:30
500101246,大安區,YouBike2.0_忠孝東路三段216巷口,25.04157,121.5402,28.0,5.4,4.3256341860022225,22.4,2025-05-23 12:37:30
500101247,大安區,YouBike2.0_捷運忠孝復興站(4號出口),25.04173,121.54412,25.0,11.6,2.503331114069145,13.4,2025-05-23 12:37:30
500101248,大安區,YouBike2.0_和平溫州街口,25.02634,121.53342,23.0,11.1,5.971227307309239,11.7,2025-05-23 12:37:30
500101250,大安區,YouBike2.0_國立臺北教育大學創意館,25.02305,121.54394,32.0,7.1,4.629614814791111,24.3,2025-05-23 12:37:30
500101251,大安區,YouBike2.0_捷運忠孝復興站(1號出口),25.04199,121.54362,27.0,11.9,7.978443178688156,14.9,2025-05-23 12:37:30
500101252,大安區,YouBike2.0_政大公企中心,25.03076,121.52781,13.0,10.2,2.2010098692292233,2.8,2025-05-23 12:37:30
500101253,大安區,YouBike2.0_大安路二段90巷口,25.03117,121.54602,19.0,3.8,4.049691346263318,14.8,2025-05-23 12:37:30
500101254,大安區,YouBike2.0_師大附中運動中心,25.03626,121.53997,33.0,11.7,5.850925852660699,20.9,2025-05-23 12:37:30
500101256,大安區,YouBike2.0_敦化基隆路口(東北側),25.02196,121.54899,19.0,4.9,4.62961481479111,14.1,2025-05-23 12:37:30
500101257,大安區,YouBike2.0_龍圖公園,25.0305,121.54184,20.0,4.8,3.8815804341359033,15.0,2025-05-23 12:37:30
500101258,大安區,YouBike2.0_新生南路二段54巷口,25.02878,121.53412,26.0,14.0,8.0,11.8,2025-05-23 12:37:30
500101259,大安區,YouBike2.0_臺靜農人文會館,25.02462,121.53347,12.0,2.7,1.9465068427541912,8.9,2025-05-23 12:37:30
500103001,大同區,YouBike2.0_延平國宅,25.07894,121.51121,30.0,11.1,7.046669820245273,18.5,2025-05-23 12:37:30
500103002,大同區,YouBike2.0_臺北市立圖書館大同分館,25.0741,121.51349,40.0,8.5,3.308238873546535,31.5,2025-05-23 12:37:30
500103003,大同區,YouBike2.0_合昌宮,25.07717,121.50934,15.0,6.8,2.0976176963403033,8.0,2025-05-23 12:37:30
