sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_rent_bikes_std,available_return_bikes,srcUpdateTime
500101001,大安區,YouBike2.0_捷運科技大樓站,25.02605,121.5436,28.0,14.7,7.123718721359837,13.3,2025-05-23 05:41:29
500101002,大安區,YouBike2.0_復興南路二段273號前,25.02565,121.54357,21.0,10.222222222222221,7.09229536855109,10.666666666666666,2025-05-23 05:41:29
500101003,大安區,YouBike2.0_國北教大實小東側門,25.02429,121.54124,28.0,13.5,5.349546434869365,13.88888888888889,2025-05-23 05:41:29
500101004,大安區,YouBike2.0_和平公園東側,25.02351,121.54282,11.0,7.555555555555555,3.3819977079726153,3.4444444444444446,2025-05-23 05:41:29
500101005,大安區,YouBike2.0_辛亥復興路口西北側,25.02153,121.54299,16.0,6.421052631578948,3.3219102515417607,9.31578947368421,2025-05-23 05:41:29
500101006,大安區,YouBike2.0_復興南路二段280號前,25.02429,121.54328,27.0,6.666666666666667,4.419209404939518,20.333333333333332,2025-05-23 05:41:29
500101007,大安區,YouBike2.0_復興南路二段340巷口,25.02253,121.54326,11.0,5.95,2.9819633235769167,5.05,2025-05-23 05:41:29
500101008,大安區,YouBike2.0_新生南路三段52號前,25.02112,121.53407,17.0,9.25,3.7116459676905724,7.6,2025-05-23 05:41:29
500101009,大安區,YouBike2.0_新生南路三段66號前,25.01976,121.53384,16.0,8.68421052631579,3.9728611517386496,7.2105263157894735,2025-05-23 05:41:29
500101010,大安區,YouBike2.0_新生南路三段82號前,25.01894,121.53361,20.0,8.31578947368421,3.1455900626281967,11.052631578947368,2025-05-23 05:41:29
500101012,大安區,YouBike2.0_辛亥路一段30號前,25.01986,121.52982,8.0,5.388888888888889,0.7775443160352296,2.611111111111111,2025-05-23 05:41:29
500101013,大安區,YouBike2.0_和平復興路口西北側,25.02543,121.54332,9.0,6.222222222222222,2.1019754169815523,2.7777777777777777,2025-05-23 05:41:29
500101014,大安區,YouBike2.0_羅斯福路三段311號前,25.01717,121.53202,11.0,3.9,1.4104870379448815,7.1,2025-05-23 05:41:29
500101015,大安區,YouBike2.0_大安運動中心停車場,25.02089,121.54697,19.0,7.944444444444445,4.683792106480819,11.055555555555555,2025-05-23 05:41:29
500101016,大安區,YouBike2.0_羅斯福路三段245號前,25.01927,121.52989,8.0,3.8421052631578947,1.5370663939515445,4.157894736842105,2025-05-23 05:41:29
500101018,大安區,YouBike2.0_溫州公園,25.01895,121.53156,5.0,2.9473684210526314,1.747178176073456,2.0526315789473686,2025-05-23 05:41:29
500101019,大安區,YouBike2.0_和平臥龍街口,25.024461,121.546705,24.0,15.944444444444445,5.285632270290095,8.055555555555555,2025-05-23 05:41:29
500101021,大安區,YouBike2.0_銘傳國小側門,25.01385,121.53549,7.0,3.15,1.3869694338832113,3.7,2025-05-23 05:41:29
500101022,大安區,YouBike2.0_捷運公館站(2號出口),25.01491,121.53438,99.0,33.94444444444444,13.875379050348483,41.0,2025-05-23 05:41:29
500101023,大安區,YouBike2.0_第二學生活動中心,25.01244,121.53661,25.0,6.5,3.9295262399668784,18.27777777777778,2025-05-23 05:41:29
500101024,大安區,YouBike2.0_臺灣科技大學正門,25.01451,121.54142,50.0,6.842105263157895,3.670651741928989,43.1578947368421,2025-05-23 05:41:29
500101025,大安區,YouBike2.0_臺灣科技大學側門,25.01295,121.53973,99.0,7.368421052631579,4.7517309865375434,91.47368421052632,2025-05-23 05:41:29
500101026,大安區,YouBike2.0_公館公園,25.01137,121.54062,30.0,11.894736842105264,8.484592158351942,18.05263157894737,2025-05-23 05:41:29
500101027,大安區,YouBike2.0_臺灣科技大學後門,25.01182,121.54165,39.0,22.63157894736842,9.917495911075479,15.947368421052632,2025-05-23 05:41:29
500101028,大安區,YouBike2.0_臺大醫學院附設癌醫中心,25.01426,121.54382,20.0,4.7894736842105265,2.3232866415303666,15.210526315789474,2025-05-23 05:41:29
500101029,大安區,YouBike2.0_臺大環研大樓,25.01234,121.54503,15.0,5.052631578947368,1.6823820483841199,9.947368421052632,2025-05-23 05:41:29
500101030,大安區,YouBike2.0_臺大永齡生醫工程館,25.0136,121.54656,34.0,10.38888888888889,5.892556509887896,23.22222222222222,2025-05-23 05:41:29
500101031,大安區,YouBike2.0_臺大男七舍前,25.01537,121.54698,20.0,15.45,3.136793535477037,4.3,2025-05-23 05:41:29
500101032,大安區,YouBike2.0_臺大男一舍前,25.01637,121.54535,61.0,55.73684210526316,3.7836212117076693,4.526315789473684,2025-05-23 05:41:29
500101033,大安區,YouBike2.0_臺大男六舍前,25.01664,121.5452,40.0,32.333333333333336,6.995797057561649,5.5,2025-05-23 05:41:29
500101034,大安區,YouBike2.0_臺大動物醫院前,25.01576,121.54291,18.0,2.6315789473684212,2.408561726558669,15.368421052631579,2025-05-23 05:41:29
500101035,大安區,YouBike2.0_臺大土木研究大樓前,25.01787,121.5476,24.0,6.105263157894737,4.081050203101393,17.894736842105264,2025-05-23 05:41:29
500101036,大安區,YouBike2.0_臺大萬才館前,25.02032,121.54497,20.0,4.7894736842105265,3.5680518707057476,14.789473684210526,2025-05-23 05:41:29
500101037,大安區,YouBike2.0_臺大國青大樓宿舍前,25.02076,121.54432,20.0,9.210526315789474,4.035659761129813,10.789473684210526,2025-05-23 05:41:29
500101038,大安區,YouBike2.0_臺大社科院圖書館前,25.02101,121.54284,27.0,4.944444444444445,3.9922310174552806,22.055555555555557,2025-05-23 05:41:29
500101039,大安區,YouBike2.0_臺大法人語言訓練中心前,25.02104,121.54081,28.0,4.444444444444445,2.6171880334844837,23.166666666666668,2025-05-23 05:41:29
500101040,大安區,YouBike2.0_臺大綜合體育館停車場前,25.0222,121.53626,25.0,4.0,4.388981418818818,21.0,2025-05-23 05:41:29
500101041,大安區,YouBike2.0_辛亥新生路口東南側,25.02218,121.53474,50.0,15.61111111111111,10.26208836038454,34.22222222222222,2025-05-23 05:41:29
500101042,大安區,YouBike2.0_基隆長興路口東側,25.01727,121.54471,15.0,12.0,2.1143765594836976,2.888888888888889,2025-05-23 05:41:29
500101091,大安區,YouBike2.0_國北教大側門南側,25.022864,121.546622,34.0,21.944444444444443,8.564442375462303,11.833333333333334,2025-05-23 05:41:29
500101092,大安區,YouBike2.0_和平實小東北側,25.021641,121.54704,25.0,13.421052631578947,6.11297154030931,11.368421052631579,2025-05-23 05:41:29
500101093,大安區,YouBike2.0_大安區健康服務中心,25.021469,121.544069,23.0,4.555555555555555,2.874271717930776,18.444444444444443,2025-05-23 05:41:29
500101094,大安區,YouBike2.0_辛亥泰順街口,25.02193,121.53165,20.0,12.894736842105264,4.201781855383966,6.842105263157895,2025-05-23 05:41:29
500101095,大安區,YouBike2.0_芳和國中,25.0189,121.55013,37.0,22.473684210526315,5.728761947427419,14.263157894736842,2025-05-23 05:41:29
500101097,大安區,YouBike2.0_臥龍樂業街口,25.01856,121.55558,41.0,33.611111111111114,3.7906834536468015,7.055555555555555,2025-05-23 05:41:29
500101098,大安區,YouBike2.0_臥龍公園,25.01623,121.55037,25.0,11.9,2.8078836383147703,13.1,2025-05-23 05:41:29
500101099,大安區,YouBike2.0_嘉興公園,25.021,121.55211,44.0,28.63157894736842,5.765900973402831,9.526315789473685,2025-05-23 05:41:29
500101100,大安區,YouBike2.0_捷運麟光站(2號出口),25.0181,121.55929,50.0,31.22222222222222,7.900525340355208,18.38888888888889,2025-05-23 05:41:29
500101101,大安區,YouBike2.0_捷運六張犁站,25.02397,121.55266,64.0,30.5,9.179496603558217,33.45,2025-05-23 05:41:29
500101102,大安區,YouBike2.0_喬治工商,25.02705,121.55551,22.0,16.77777777777778,2.7558612522821364,5.0,2025-05-23 05:41:29
500101103,大安區,YouBike2.0_法治公園,25.02694,121.55325,29.0,20.38888888888889,2.2528123309971493,5.888888888888889,2025-05-23 05:41:29
500101104,大安區,YouBike2.0_捷運臺電大樓站(2號出口),25.02021,121.52942,18.0,11.333333333333334,4.29774222531949,6.555555555555555,2025-05-23 05:41:29
500101105,大安區,YouBike2.0_和平金山路口,25.02669,121.52529,45.0,14.842105263157896,9.627871334451273,30.05263157894737,2025-05-23 05:41:29
