sno,sarea,sna,latitude,longitude,total,available_rent_bikes,available_rent_bikes_std,available_return_bikes,srcUpdateTime
500101182,大安區,YouBike2.0_臺北科技大學(電機工程系),25.04196,121.53653,34.0,6.8125,3.6736675589025927,27.1875,2025-05-23 01:33:29
500101184,大安區,YouBike2.0_新生南路三段94巷口,25.01744,121.53334,15.0,3.5625,2.448639077800836,11.25,2025-05-23 01:33:29
500101185,大安區,YouBike2.0_辛亥新生路口西北側,25.02267,121.5341,24.0,8.5625,5.059232484610026,14.75,2025-05-23 01:33:29
500101186,大安區,YouBike2.0_捷運大安站(6號出口),25.03479,121.54376,29.0,7.5,5.163977794943222,21.25,2025-05-23 01:33:29
500101187,大安區,YouBike2.0_臥龍街195巷口,25.01783,121.55224,14.0,8.8125,3.103089857974897,4.6875,2025-05-23 01:33:29
500101188,大安區,YouBike2.0_辛亥路三段157巷口,25.01727,121.54904,27.0,10.25,2.569046515733026,16.75,2025-05-23 01:33:29
500101189,大安區,YouBike2.0_臥龍基隆路口,25.02039,121.54853,28.0,6.5625,3.076117683054405,21.125,2025-05-23 01:33:29
500101190,大安區,YouBike2.0_敦親公園,25.02347,121.54108,26.0,21.3125,3.113813310610211,3.9375,2025-05-23 01:33:29
500101191,大安區,YouBike2.0_大安運動中心,25.02054,121.54561,33.0,4.4375,2.1592822881689187,28.5625,2025-05-23 01:33:29
500101192,大安區,YouBike2.0_和平敦化路口,25.02444,121.54908,36.0,15.6875,7.318640584152223,19.9375,2025-05-23 01:33:29
500101193,大安區,YouBike2.0_基隆長興路口,25.01705,121.54435,51.0,33.0625,7.009220118291809,16.0625,2025-05-23 01:33:29
500101194,大安區,YouBike2.0_仁愛路四段122巷口,25.03762,121.55009,25.0,2.75,2.1447610589527217,21.875,2025-05-23 01:33:29
500101196,大安區,YouBike2.0_市民敦化路口,25.04464,121.54944,32.0,11.125,9.372833082905082,20.875,2025-05-23 01:33:29
500101197,大安區,YouBike2.0_忠孝東路四段49巷口,25.04172,121.54541,15.0,2.6875,3.135150182473986,12.3125,2025-05-23 01:33:29
500101198,大安區,YouBike2.0_市民復興路口(東南側),25.04472,121.54401,16.0,6.125,2.093641166325628,9.6875,2025-05-23 01:33:29
500101199,大安區,YouBike2.0_和平新生路口西南側,25.02604,121.534,17.0,10.8125,2.66380054308376,6.0,2025-05-23 01:33:29
500101200,大安區,YouBike2.0_全安公園,25.02535,121.55101,16.0,8.9375,3.108456208473911,6.3125,2025-05-23 01:33:29
500101201,大安區,YouBike2.0_信義路三段134巷口,25.03333,121.53968,19.0,6.125,2.655183609470351,12.875,2025-05-23 01:33:29
500101202,大安區,YouBike2.0_仁愛敦南圓環(東南側),25.03715,121.54936,16.0,3.8125,2.2276669409945464,12.1875,2025-05-23 01:33:29
500101203,大安區,YouBike2.0_臺北遠企購物中心,25.02709,121.54902,33.0,8.375,3.8965796967768203,24.4375,2025-05-23 01:33:29
500101204,大安區,YouBike2.0_外交部外交及國際事務學院,25.0371,121.54839,26.0,4.75,4.597100535482483,20.75,2025-05-23 01:33:29
500101205,大安區,YouBike2.0_四維路170巷口,25.02821,121.54864,22.0,9.8125,7.0919555366156475,12.1875,2025-05-23 01:33:29
500101206,大安區,YouBike2.0_捷運大安站(3號出口),25.03328,121.5425,46.0,13.4375,7.023472550431636,32.375,2025-05-23 01:33:29
500101207,大安區,YouBike2.0_捷運臺電大樓站(2號出口)_1,25.02055,121.52855,38.0,15.0,9.437513796899408,23.0,2025-05-23 01:33:29
500101208,大安區,YouBike2.0_信義路四段199巷,25.03459,121.55164,15.0,9.625,2.473189573539939,5.375,2025-05-23 01:33:29
500101209,大安區,YouBike2.0_臺大資訊大樓,25.02101,121.54153,40.0,3.5625,3.8981833375732,36.4375,2025-05-23 01:33:29
500101210,大安區,YouBike2.0_敦化南路二段81巷,25.03002,121.54893,40.0,13.75,10.522990702900643,26.0625,2025-05-23 01:33:29
500101211,大安區,YouBike2.0_原臺北刑務所官舍,25.03054,121.52466,23.0,10.5,6.239658110292048,12.5,2025-05-23 01:33:29
500101212,大安區,YouBike2.0_捷運國父紀念館站(1號出口),25.04205,121.55657,24.0,2.375,2.5,21.5,2025-05-23 01:33:29
500101213,大安區,YouBike2.0_懷生國中,25.0401,121.54122,24.0,8.0,5.329165037789692,16.0,2025-05-23 01:33:29
500101214,大安區,YouBike2.0_仁愛敦南圓環(西北側),25.03827,121.54802,20.0,2.4375,2.3084987907007157,17.125,2025-05-23 01:33:29
500101215,大安區,YouBike2.0_立人國小,25.02974,121.55146,17.0,9.8125,3.208712098854201,7.1875,2025-05-23 01:33:29
500101216,大安區,YouBike2.0_和平東路二段18巷口,25.02268,121.53608,24.0,17.8125,2.1045585443666486,5.6875,2025-05-23 01:33:29
500101217,大安區,YouBike2.0_捷運大安站(5號出口),25.03303,121.54372,26.0,2.1875,2.372586492979058,23.8125,2025-05-23 01:33:29
500101218,大安區,YouBike2.0_臨江公園,25.02832,121.55592,23.0,14.5625,4.441752657078811,5.8125,2025-05-23 01:33:29
500101219,大安區,YouBike2.0_羅斯福路四段113巷19弄口,25.01027,121.53998,14.0,7.0625,3.0869348335633306,6.5625,2025-05-23 01:33:29
500101221,大安區,YouBike2.0_忠孝東路四段248巷口,25.04132,121.55393,25.0,1.375,1.7841898254763515,23.625,2025-05-23 01:33:29
500101222,大安區,YouBike2.0_仁愛延吉路口(西北側),25.03795,121.55466,24.0,6.75,4.46467617340086,17.25,2025-05-23 01:33:29
500101223,大安區,YouBike2.0_樂利路101巷口,25.02528,121.55224,13.0,8.875,3.11715682420161,3.4375,2025-05-23 01:33:29
500101224,大安區,YouBike2.0_羅斯福浦城街口,25.02208,121.52678,25.0,15.4375,6.449483183428988,6.25,2025-05-23 01:33:29
500101225,大安區,YouBike2.0_敦化南路一段295巷口,25.03551,121.54951,18.0,9.4375,2.1592822881689187,8.5625,2025-05-23 01:33:29
500101226,大安區,YouBike2.0_通安區民活動中心,25.02942,121.55294,28.0,15.375,6.042902172521632,7.4375,2025-05-23 01:33:29
500101227,大安區,YouBike2.0_復興忠孝東路口(東南側),25.04061,121.54389,28.0,9.625,6.927000312785712,18.375,2025-05-23 01:33:29
500101228,大安區,YouBike2.0_仁愛大安路口(東北側),25.03813,121.54631,21.0,2.6875,1.956825660774783,18.3125,2025-05-23 01:33:29
500101229,大安區,YouBike2.0_臺灣師範大學(浦城街),25.02476,121.52803,20.0,11.0625,5.6031984913380795,7.5625,2025-05-23 01:33:29
500101230,大安區,YouBike2.0_安和路二段69巷口,25.03056,121.55252,20.0,11.25,5.259911279353167,8.375,2025-05-23 01:33:29
500101231,大安區,YouBike2.0_大安國小,25.02014,121.55084,25.0,18.625,4.631414470763764,6.25,2025-05-23 01:33:29
500101232,大安區,YouBike2.0_捷運古亭站(3號出口),25.02572,121.52359,15.0,5.375,2.4186773244895647,9.625,2025-05-23 01:33:29
500101233,大安區,YouBike2.0_捷運忠孝復興站(3號出口),25.04152,121.54414,37.0,3.375,3.263433774416144,33.625,2025-05-23 01:33:29
500101234,大安區,YouBike2.0_和平東路二段90巷,25.02468,121.53965,20.0,11.5625,3.7052890125692852,8.1875,2025-05-23 01:33:29
500101235,大安區,YouBike2.0_光復南路420巷口,25.03601,121.55742,16.0,8.9375,2.3514180118955172,6.9375,2025-05-23 01:33:29
500101236,大安區,YouBike2.0_富陽臥龍街口,25.0187,121.55688,18.0,8.6875,3.5537538838060616,5.3125,2025-05-23 01:33:29
500101237,大安區,YouBike2.0_仁愛復興路口,25.03817,121.544,25.0,3.125,2.6044833140823407,21.875,2025-05-23 01:33:29
500101238,大安區,YouBike2.0_仁愛敦南圓環(東側),25.03804,121.55042,26.0,3.1875,1.682012683265696,22.8125,2025-05-23 01:33:29
500101239,大安區,YouBike2.0_古風公園,25.02187,121.52912,15.0,9.4375,1.030776406404415,3.0,2025-05-23 01:33:29
500101240,大安區,YouBike2.0_和平東路二段76巷,25.02263,121.53906,40.0,30.3125,5.325645500782042,9.6875,2025-05-23 01:33:29
500101241,大安區,YouBike2.0_敦化信義路口(東南側),25.03276,121.54907,20.0,5.1875,2.2573952541221782,14.8125,2025-05-23 01:33:29
500101242,大安區,YouBike2.0_和平東路三段308巷口,25.01883,121.5544,14.0,7.875,2.1252450839060106,2.9375,2025-05-23 01:33:29
500101243,大安區,YouBike2.0_忠孝建國路口(東南側),25.04159,121.5378,21.0,9.6875,3.876746918057286,11.3125,2025-05-23 01:33:29
500101244,大安區,YouBike2.0_浦城街26巷,25.02324,121.52618,17.0,10.5,2.898275349237888,2.625,2025-05-23 01:33:29
500101245,大安區,YouBike2.0_青峰活動中心,25.01524,121.55121,25.0,8.3125,2.24258035902098,16.6875,2025-05-23 01:33:29
500101246,大安區,YouBike2.0_忠孝東路三段216巷口,25.04157,121.5402,28.0,12.875,9.229481747819504,14.9375,2025-05-23 01:33:29
500101247,大安區,YouBike2.0_捷運忠孝復興站(4號出口),25.04173,121.54412,25.0,1.25,1.9148542155126762,23.5625,2025-05-23 01:33:29
500101248,大安區,YouBike2.0_和平溫州街口,25.02634,121.53342,23.0,14.3125,6.690478308760893,7.25,2025-05-23 01:33:29
500101250,大安區,YouBike2.0_國立臺北教育大學創意館,25.02305,121.54394,32.0,4.5625,2.9432125305522874,26.8125,2025-05-23 01:33:29
500101251,大安區,YouBike2.0_捷運忠孝復興站(1號出口),25.04199,121.54362,27.0,3.8125,5.1018787389222275,23.0625,2025-05-23 01:33:29
500101252,大安區,YouBike2.0_政大公企中心,25.03076,121.52781,13.0,6.125,3.461695153148718,6.5625,2025-05-23 01:33:29
500101253,大安區,YouBike2.0_大安路二段90巷口,25.03117,121.54602,19.0,12.875,1.1474609652039005,5.875,2025-05-23 01:33:29
500101254,大安區,YouBike2.0_師大附中運動中心,25.03626,121.53997,33.0,12.6875,4.02854398842394,20.0625,2025-05-23 01:33:29
500101256,大安區,YouBike2.0_敦化基隆路口(東北側),25.02196,121.54899,19.0,6.625,4.256367778595579,12.375,2025-05-23 01:33:29
500101257,大安區,YouBike2.0_龍圖公園,25.0305,121.54184,20.0,13.3125,2.937544325906703,6.25,2025-05-23 01:33:29
500101258,大安區,YouBike2.0_新生南路二段54巷口,25.02878,121.53412,26.0,9.9375,6.093370714692047,16.0625,2025-05-23 01:33:29
500101259,大安區,YouBike2.0_臺靜農人文會館,25.02462,121.53347,12.0,8.5,1.4605934866804429,3.3125,2025-05-23 01:33:29
